Order Number,Receipt Time HH,Day,Product,Category Name,Group,SubCategory,Is_Local,Category
414604,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414604,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414604,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414604,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
414604,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
414604,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
414604,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
414604,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
414604,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
426985,23,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
426985,23,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
428190,23,Wednesday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
428190,23,Wednesday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
428190,23,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
428190,23,Wednesday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
428190,23,Wednesday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
428190,23,Wednesday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
418731,23,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418731,23,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
418731,23,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418731,23,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
418731,23,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
418731,23,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
418731,23,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
432743,23,Thursday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
430644,23,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
430644,23,Sunday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
436273,23,Thursday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
436273,23,Thursday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
436273,23,Thursday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
436273,23,Thursday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
436273,23,Thursday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
443309,23,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
443309,23,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
440830,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
440830,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
440830,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
440830,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
440830,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
440830,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
440830,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
440830,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
440830,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
440830,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
440830,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
440830,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
439619,23,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
439619,23,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
439619,23,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
439619,23,Wednesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447018,23,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
447018,23,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
242003,23,Saturday,VEGAN PASTA,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
328838,23,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
328838,23,Tuesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
354546,23,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
354546,23,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
354546,23,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
354546,23,Monday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
354546,23,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
354546,23,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
265173,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
265173,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
265173,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
265173,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
265156,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
265156,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
265173,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
265173,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
265173,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
265173,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
275051,23,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
275051,23,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
268363,23,Thursday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
268363,23,Thursday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
284027,23,Tuesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
284027,23,Tuesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
284027,23,Tuesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
284027,23,Tuesday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
284027,23,Tuesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
283572,23,Monday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
283572,23,Monday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
283572,23,Monday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
283572,23,Monday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
283572,23,Monday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
293470,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
293470,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
293470,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
293470,23,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
293470,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
293470,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
293470,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
293470,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
293470,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
293470,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
293470,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
293470,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
293012,23,Friday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
293012,23,Friday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
293012,23,Friday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
293012,23,Friday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
293012,23,Friday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
293012,23,Friday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
294464,23,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
294464,23,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
305687,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
305687,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
305700,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
305700,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
310600,23,Monday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
310600,23,Monday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
297990,23,Sunday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297990,23,Sunday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297990,23,Sunday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
297990,23,Sunday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
297990,23,Sunday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
297990,23,Sunday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
315797,23,Wednesday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
315797,23,Wednesday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
315797,23,Wednesday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
315797,23,Wednesday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
315797,23,Wednesday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
315797,23,Wednesday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
315797,23,Wednesday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
315797,23,Wednesday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
315797,23,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
315797,23,Wednesday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
315797,23,Wednesday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
317007,23,Friday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
317007,23,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
317007,23,Friday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
317007,23,Friday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
317007,23,Friday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
317007,23,Friday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
315797,23,Wednesday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
331586,23,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
331586,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
331586,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
331586,23,Saturday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
331586,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
331586,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
331586,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
331586,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
331586,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
331586,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
331586,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
331586,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
336045,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,PAN-FRIED SHRIMP TERRINE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
336045,23,Saturday,ASPARAGUS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,MARINATED FRESH FISH CARPACCIO & TARTARE,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
336045,23,Saturday,ZUCCHINI BALLS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Appetizers & Sides
336045,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,SEA BASS FILLET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
336045,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
336045,23,Saturday,LOCAL MYKONIAN PIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Desserts
335399,23,Friday,VEAL CHEEKS,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Main Dishes
335399,23,Friday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
336045,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
336045,23,Saturday,MYCONIAN LAMB,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,SORBET,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Desserts
336045,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
336045,23,Saturday,GREEK YOGHURT W SUMMER FRUITS & HONEY,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
336045,23,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
336045,23,Saturday,VEGAN BROWNIES,Food,19F - BIG DINNER MENUS,Big Dinner Menus,No,Breakfast & Brunch
336045,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
336045,23,Saturday,HOMEMADE RAVIOLI,Food,19F - BIG DINNER MENUS,Big Dinner Menus,Yes,Main Dishes
